Préfecture,Arrondissement,Code Zone,Zone déchiffrée,Type de bien,État,Condition / Zonage,Prix Terrain au m² (DH),dist_education_min_m,dist_banque_min_m,dist_sante_min_m,dist_commerce_min_m,dist_transport_min_m,dist_environnement_min_m,nb_nuisance_500m,dist_nuisance_min_m,dist_autoroute_min_m,dist_voie_primaire_min_m,dist_voie_secondaire_min_m,dist_boulevard_principal,nb_axes_500m,dist_tram,nb_stations_1km,temps_transport_centre,temps_CFC,temps_Maarif,temps_SidiMaarouf,temps_port,nb_ecoles_1km,dist_ecole,densite_education,nb_sante_1km,dist_clinique,nb_restaurants_500m,nb_commerces_1km,nb_banques_1km,dist_mer,dist_parc,surface_verte_1km,nb_nuisance, Densite_pop_km2, Part_population_15_59_ans, Taille_de_ménage, Taux_activité, Taux_chômage, Part_salariés_parmi_actifs, Taux_analphabétisme, Part_population_niveau_études_supérieur, Taux_croissance
Hay Hassani,Hay Hassani,CS-HH12,"Zone délimitée par Pénétrante d'Azbane, Axe Voirie HN25, Axe Voirie HN03, Axe Voirie HN13, Axe Voirie HN30 et Rocade Sud-Ouest : Lot Islane (Nassim 2)",Villa,Neuf,,9000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH12,"Zone délimitée par Pénétrante d'Azbane, Axe Voirie HN25, Axe Voirie HN03, Axe Voirie HN13, Axe Voirie HN30 et Rocade Sud-Ouest : Lot Islane (Nassim 2)",Terrain ZV,Loti,,9000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH13,"Zone délimitée par Bd Abdelhadi Boutaleb, Rue 45 Nejma, Bd Afghanistan, Rue Ibn Al Haytham, Bd Ibnou Sina et Bd Sidi Abderrahman : Hay El Horia, Hay El Hassani, Derb El Amal, City Hay El Hassani Nord délimité par Rue 45, Derb Al Widad, Hay Raja",Maison,Ancien,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH13,"Zone délimitée par Bd Abdelhadi Boutaleb, Rue 45 Nejma, Bd Afghanistan, Rue Ibn Al Haytham, Bd Ibnou Sina et Bd Sidi Abderrahman : Hay El Horia, Hay El Hassani, Derb El Amal, City Hay El Hassani Nord délimité par Rue 45, Derb Al Widad, Hay Raja",Maison,Récent,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH13,"Zone délimitée par Bd Abdelhadi Boutaleb, Rue 45 Nejma, Bd Afghanistan, Rue Ibn Al Haytham, Bd Ibnou Sina et Bd Sidi Abderrahman : Hay El Horia, Hay El Hassani, Derb El Amal, City Hay El Hassani Nord délimité par Rue 45, Derb Al Widad, Hay Raja",Maison,Neuf,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH13,"Zone délimitée par Bd Abdelhadi Boutaleb, Rue 45 Nejma, Bd Afghanistan, Rue Ibn Al Haytham, Bd Ibnou Sina et Bd Sidi Abderrahman : Hay El Horia, Hay El Hassani, Derb El Amal, City Hay El Hassani Nord délimité par Rue 45, Derb Al Widad, Hay Raja",Terrain ZI,Loti,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH14,"Quadruple délimité par Rue Mly Bouchaib Radad (Sud), Bd Abdelhadi Boutaleb (Ouest), Rue 45 Nejma (Nord) et Rue Sidi Al Khadir (Est) : Derb Jamila, City Hay El Hassani Sud délimité par Rue 45, Hay Chadia, DIP Casa Sud - DIP ACHH (Directions des Impôts)",Maison,Ancien,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH14,"Quadruple délimité par Rue Mly Bouchaib Radad (Sud), Bd Abdelhadi Boutaleb (Ouest), Rue 45 Nejma (Nord) et Rue Sidi Al Khadir (Est) : Derb Jamila, City Hay El Hassani Sud délimité par Rue 45, Hay Chadia, DIP Casa Sud - DIP ACHH (Directions des Impôts)",Maison,Récent,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH14,"Quadruple délimité par Rue Mly Bouchaib Radad (Sud), Bd Abdelhadi Boutaleb (Ouest), Rue 45 Nejma (Nord) et Rue Sidi Al Khadir (Est) : Derb Jamila, City Hay El Hassani Sud délimité par Rue 45, Hay Chadia, DIP Casa Sud - DIP ACHH (Directions des Impôts)",Maison,Neuf,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH14,"Quadruple délimité par Rue Mly Bouchaib Radad (Sud), Bd Abdelhadi Boutaleb (Ouest), Rue 45 Nejma (Nord) et Rue Sidi Al Khadir (Est) : Derb Jamila, City Hay El Hassani Sud délimité par Rue 45, Hay Chadia, DIP Casa Sud - DIP ACHH (Directions des Impôts)",Terrain ZI,Loti,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH15,"Quartier El Baraka, Hay Sidi Al Khadir, Cité Walili, Cité de Police, Bloc Sidi Al Khadir, ISTA Hay Hassani, Cimetière Sidi Al Khadir, Souk Dallas",Appartement,Ancien,,8000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH15,"Quartier El Baraka, Hay Sidi Al Khadir, Cité Walili, Cité de Police, Bloc Sidi Al Khadir, ISTA Hay Hassani, Cimetière Sidi Al Khadir, Souk Dallas",Appartement,Récent,,9000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH15,"Quartier El Baraka, Hay Sidi Al Khadir, Cité Walili, Cité de Police, Bloc Sidi Al Khadir, ISTA Hay Hassani, Cimetière Sidi Al Khadir, Souk Dallas",Appartement,Neuf,,10000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH15,"Quartier El Baraka, Hay Sidi Al Khadir, Cité Walili, Cité de Police, Bloc Sidi Al Khadir, ISTA Hay Hassani, Cimetière Sidi Al Khadir, Souk Dallas",Maison,Ancien,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH15,"Quartier El Baraka, Hay Sidi Al Khadir, Cité Walili, Cité de Police, Bloc Sidi Al Khadir, ISTA Hay Hassani, Cimetière Sidi Al Khadir, Souk Dallas",Maison,Récent,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH15,"Quartier El Baraka, Hay Sidi Al Khadir, Cité Walili, Cité de Police, Bloc Sidi Al Khadir, ISTA Hay Hassani, Cimetière Sidi Al Khadir, Souk Dallas",Maison,Neuf,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH16,Lot Saâd El Kheir (El Khair),Terrain ZI,Loti,,11000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH16,Lot Saâd El Kheir (El Khair),Maison,Ancien,,14000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH16,Lot Saâd El Kheir (El Khair),Maison,Récent,,14000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH16,Lot Saâd El Kheir (El Khair),Maison,Neuf,,14000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH16,Lot Saâd El Kheir (El Khair),Terrain ZI,Loti,<= à R+3,14000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH16,Lot Saâd El Kheir (El Khair),Terrain ZI,Loti,> à R+3,16000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Appartement,Ancien,,8500.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Appartement,Récent,,9500.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Appartement,Neuf,,10500.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Maison,Ancien,,12000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Maison,Récent,,12000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Maison,Neuf,,12000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Terrain ZI,Loti,<= à R+3,12000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Terrain ZI,Loti,> à R+3,14000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Terrain ZI,Loti,,9000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Villa,Ancien,,10000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH17,"Lot Sikillia, Lot Yaksour, Rce Khalid, Lot Ilhar, Lot Nour (Annour), Rce Nakhil, Mosquée Khadija, Mosquée Attawba, Lot Hassani 1 et 2, Rue 64 (Limite entre CS63 et CS66)",Villa,Ancien,,9000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Villa,Récent,CS-HH18                                    PT : 10 000/PC,5000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Villa,Récent,,9000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Villa,Neuf,,10000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Villa,Neuf,Si ST >= 600 m2,9000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Terrain ZV,Loti,Si ST < 600 m2,10000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Appartement,Ancien,,8500.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Appartement,Récent,,9500.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Appartement,Neuf,,10500.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Maison,Ancien,,13000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Maison,Récent,,13000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH19,"Lot Mastona, BIM Stores",Maison,Neuf,,13000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH20,"Zone délimitée par Rue 64, Axe Voirie HE05, ZV de type D3s, Axe Voirie HE01 (Rte Errahma), Bd Oued Oum Rabia, Bd Oued Sebou Rte Sidi Al Khadir : Quartier El Wifak, Rce Riad El Oulfa, QI Wifak, Rue 64 (Limite entre CS63 et CS66), Cimetière Sidi Ahmed + Hay Es-Safaâ (George)",Terrain ZI,Loti,<= à R+3,13000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
Hay Hassani,Hay Hassani,CS-HH20,"Zone délimitée par Rue 64, Axe Voirie HE05, ZV de type D3s, Axe Voirie HE01 (Rte Errahma), Bd Oued Oum Rabia, Bd Oued Sebou Rte Sidi Al Khadir : Quartier El Wifak, Rce Riad El Oulfa, QI Wifak, Rue 64 (Limite entre CS63 et CS66), Cimetière Sidi Ahmed + Hay Es-Safaâ (George)",Terrain ZI,Loti,> à R+3,15000.0,127.0,342.0,386.0,179.0,68.0,86.0,2.0,300.0,3742.0,560.0,286.0,560.0,4.0,861.0,4.0,21.4,10.5,13.5,17.4,19.5,23.0,127.0,7.32,26.0,862.0,3.0,7.0,22.0,2081.0,86.0,49968.0,6.0,13170,63.7,3.4,49.6,16.6,70.4,11.5,18.9,14.7
